branch,date,supplier,lunar,barcode,quantity,price
5,02/05/2022,155839,250,5052149426277,1,£29.99
5,03/05/2022,101652,250,5052149545398,-1,-£44.99
5,04/05/2022,130248,250,5052149545855,1,£44.99
5,06/05/2022,114120,250,5052149386359,1,£33.99
5,06/05/2022,144515,250,5052149417558,1,£44.99
5,06/05/2022,145128,250,5052149484666,1,£23.99
5,06/05/2022,161004,250,5052149548207,1,£44.99
5,06/05/2022,161832,250,5052149460578,1,£29.99
5,07/05/2022,112708,250,5052149448118,1,£15.00
5,07/05/2022,145046,250,5052149391049,1,£29.99
6,07/05/2022,142803,250,5052149450920,1,£32.99
6,01/05/2022,134022,250,5052149465078,1,£44.99
6,01/05/2022,154059,250,5052149527042,1,£34.99
6,17/04/2022,125348,250,5052149489807,1,£25.00
6,17/04/2022,143556,250,5052149545138,1,£44.99
6,05/05/2022,114703,250,5052149417640,1,£44.99
6,05/05/2022,120212,250,5052149548146,1,£44.99
6,05/05/2022,162216,250,5052149545329,1,£44.99
6,04/05/2022,120238,250,5052149546326,1,£47.99
6,04/05/2022,142521,250,5052149545381,1,£44.99
6,03/05/2022,115403,250,5052149484659,1,£29.99
6,03/05/2022,125011,250,5052149546029,1,£47.99
6,03/05/2022,144811,250,5052149548146,1,£44.99
6,02/05/2022,132946,250,5052149462824,1,£15.00
6,02/05/2022,133143,250,5052149428820,1,£24.99
6,02/05/2022,141052,250,5052149465092,1,£44.99
6,02/05/2022,141052,250,5052149545695,1,£44.99
6,02/05/2022,142718,250,5052149504173,1,£13.99
6,30/04/2022,124952,250,5052149544919,1,£32.99
6,30/04/2022,151145,250,5052149545268,1,£44.99
6,30/04/2022,164544,250,5052149529602,1,£13.99
6,29/04/2022,121546,250,5052149511287,1,£44.99
6,29/04/2022,121546,250,5052149545312,1,£44.99
6,29/04/2022,145855,250,5052149426314,1,£32.99
6,28/04/2022,112201,250,5052149428820,1,£24.99
6,28/04/2022,142952,250,5052149545732,1,£44.99
6,28/04/2022,142952,250,5052149548139,1,£44.99
6,28/04/2022,142952,250,5052149544896,1,£32.99
6,28/04/2022,161932,250,5052149452146,1,£15.00
6,28/04/2022,162803,250,5052149465184,1,£44.99
6,28/04/2022,162803,250,5052149545725,1,£44.99
6,28/04/2022,163402,250,5052149185099,1,£16.99
6,28/04/2022,163743,250,5052149545671,1,£44.99
6,27/04/2022,114130,250,5052149448378,1,£15.00
6,27/04/2022,133337,250,5052149545077,1,£44.99
6,27/04/2022,133856,250,5052149484925,-1,-£29.99
6,27/04/2022,143525,250,5052149450876,1,£29.99
6,27/04/2022,160630,250,5052149484666,-1,-£29.99
6,27/04/2022,160734,250,5052149417510,1,£44.99
6,26/04/2022,115121,250,5052149545664,1,£44.99
6,26/04/2022,122430,250,5052149545992,1,£44.99
6,26/04/2022,142622,250,5052149484666,1,£29.99
6,26/04/2022,161607,250,5052149511287,1,£44.99
6,25/04/2022,113954,250,5052149504395,1,£13.99
6,25/04/2022,123840,250,5052149484925,1,£29.99
6,25/04/2022,124746,250,5052149545145,1,£44.99
6,25/04/2022,132206,250,5052149529596,-1,-£13.99
6,25/04/2022,135801,250,5052149417589,1,£39.99
6,24/04/2022,143436,250,5052149417596,1,£44.99
6,23/04/2022,94210,250,5052149548184,1,£44.99
6,23/04/2022,124901,250,5052149545954,1,£44.99
6,23/04/2022,134333,250,5052149484574,1,£20.00
6,23/04/2022,135839,250,5052149465252,1,£44.99
6,23/04/2022,140527,250,5052149504319,1,£13.99
6,23/04/2022,141225,250,5052149527035,1,£34.99
6,23/04/2022,162159,250,5052149426017,1,£29.90
6,23/04/2022,164758,250,5052149545329,1,£44.99
6,22/04/2022,100409,250,5052149417657,1,£44.99
6,22/04/2022,124139,250,5052149529596,1,£13.99
6,22/04/2022,125402,250,5052149545138,1,£44.99
6,22/04/2022,143851,250,5052149464774,1,£34.99
6,21/04/2022,112125,250,5052149465443,1,£30.00
6,21/04/2022,124555,250,5052149451057,1,£32.99
6,21/04/2022,145244,250,5052149545381,1,£44.99
6,21/04/2022,145244,250,5052149465443,1,£30.00
6,21/04/2022,154805,250,5052149545978,1,£44.99
6,20/04/2022,130250,250,5052149491602,1,£25.00
6,19/04/2022,121222,250,5052149545688,1,£44.99
6,18/04/2022,144804,250,5052149545985,1,£44.99
6,18/04/2022,144804,250,5052149545022,1,£32.99
6,18/04/2022,144851,250,5052149545022,1,£32.99
6,18/04/2022,155630,250,5052149417572,1,£44.99
6,18/04/2022,165503,250,5052149452580,1,£20.00
6,16/04/2022,102021,250,5052149544896,1,£32.99
6,16/04/2022,124120,250,5052149425942,1,£29.99
6,16/04/2022,155749,250,5052149426307,1,£32.99
6,16/04/2022,164309,250,5052149545855,1,£44.99
6,15/04/2022,115302,250,5052149547958,1,£46.99
6,15/04/2022,143511,250,5052149428837,1,£24.99
6,15/04/2022,145340,250,5052149497451,1,£25.00
6,15/04/2022,152850,250,5052149544872,1,£32.99
6,14/04/2022,123440,250,5052149548634,1,£39.99
6,14/04/2022,152300,250,5052149545855,1,£44.99
6,14/04/2022,153305,250,5052149448293,1,£15.00
6,14/04/2022,163230,250,5052149378194,1,£32.99
6,13/04/2022,120520,250,5052149462831,1,£15.00
6,13/04/2022,133911,250,5052149417572,1,£44.99
6,13/04/2022,155422,250,5052149489800,1,£25.00
6,12/04/2022,111743,250,5052149465078,1,£44.99
6,12/04/2022,144205,250,5052149545749,1,£44.99
6,12/04/2022,144205,250,5052149491879,1,£25.00
6,09/04/2022,125330,250,5052149545688,1,£44.99
6,09/04/2022,134107,250,5052149527028,1,£34.99
6,09/04/2022,144132,250,5052149545862,1,£44.99
6,09/04/2022,170422,250,5052149489418,1,£25.00
6,07/04/2022,145924,250,5052149504401,1,£13.99
6,07/04/2022,151948,250,5052149497451,-1,-£25.00
6,06/04/2022,115718,250,5052149426024,1,£29.99
6,04/04/2022,133212,250,5052149511317,1,£44.99
6,02/04/2022,154057,250,5052149547972,1,£46.99
6,01/04/2022,155059,250,5052149547958,1,£46.99
6,01/04/2022,160904,250,5052149545862,1,£39.99
6,31/03/2022,131449,250,5052149497598,1,£25.00
6,31/03/2022,135414,250,5052149489838,1,£25.00
6,30/03/2022,120240,250,5052149545374,1,£44.99
6,29/03/2022,115334,250,5052149491275,1,£25.00
6,29/03/2022,151842,250,5052149545343,1,£44.99
6,28/03/2022,131829,250,5052149511294,1,£44.99
6,28/03/2022,143338,250,5052149461018,1,£19.99
6,28/03/2022,145836,250,5052149489425,1,£25.00
6,26/03/2022,103756,250,5052149536792,1,£34.99
6,26/03/2022,143506,250,5052149545336,1,£44.99
6,25/03/2022,105250,250,5052149465320,1,£30.00
6,25/03/2022,112535,250,5052149511294,1,£44.99
6,25/03/2022,121148,250,5052149548580,1,£39.99
6,25/03/2022,151608,250,5052149451040,1,£32.99
6,24/03/2022,100313,250,5052149484710,1,£19.99
6,24/03/2022,120820,250,5052149451057,1,£32.99
6,24/03/2022,150328,250,5052149368508,1,£29.99
6,24/03/2022,150328,250,5052149425522,1,£29.99
6,24/03/2022,161848,250,5052149548559,1,£39.99
6,24/03/2022,164039,250,5052149497451,1,£25.00
6,23/03/2022,121821,250,5052149545367,1,£44.99
6,23/03/2022,145551,250,5052149548191,1,£44.99
6,23/03/2022,151821,250,5052149504302,1,£13.99
6,23/03/2022,153930,250,5052149545145,1,£44.99
6,22/03/2022,143543,250,5052149548559,1,£39.99
6,22/03/2022,161918,250,5052149489838,1,£25.00
6,21/03/2022,110621,250,5052149547965,1,£46.99
6,19/03/2022,125625,250,5052149417558,1,£44.99
6,19/03/2022,154312,250,5052149545671,1,£44.99
6,19/03/2022,154312,250,5052149545732,1,£44.99
6,19/03/2022,170607,250,5052149545961,1,£39.99
6,18/03/2022,144039,250,5052149494023,1,£24.99
6,17/03/2022,135541,250,5052149545978,1,£44.99
6,17/03/2022,141149,250,5052149433718,1,£16.99
6,15/03/2022,114611,250,5052149465252,1,£44.99
6,15/03/2022,144101,250,5052149378422,1,£32.99
6,12/03/2022,144608,250,5052149417640,1,£44.99
6,12/03/2022,145544,250,5052149465085,1,£44.99
6,12/03/2022,145544,250,5052149545145,1,£44.99
6,12/03/2022,154744,250,5052149529596,1,£13.99
6,12/03/2022,154744,250,5055992816905,1,£23.99
6,11/03/2022,170906,250,5052149498076,1,£25.00
6,10/03/2022,160748,250,5052149491565,1,£25.00
6,09/03/2022,150319,250,5052149488756,1,£25.00
6,08/03/2022,135115,250,5052149450449,1,£20.00
6,05/03/2022,112101,250,5052149497482,1,£25.00
6,05/03/2022,122530,250,5052149536839,1,£37.99
6,05/03/2022,122816,250,5052149489760,1,£25.00
6,05/03/2022,160840,250,5052149497451,1,£25.00
6,04/03/2022,122404,250,5052149417565,1,£44.99
6,04/03/2022,155717,250,5052149489791,1,£25.00
6,03/03/2022,122628,250,5052149484338,1,£20.00
6,02/03/2022,122254,250,5052149448125,1,£15.00
6,02/03/2022,153700,250,5052149490414,-1,-£39.99
6,01/03/2022,114701,250,5052149510617,1,£20.00
6,26/02/2022,140806,250,5052149491626,1,£34.99
6,26/02/2022,170357,250,5052149377081,1,£23.99
6,25/02/2022,123346,250,5052149504418,1,£13.99
6,25/02/2022,135521,250,5052149484710,1,£19.99
6,25/02/2022,160939,250,5052149491213,1,£34.99
6,23/02/2022,114359,250,5052149491565,1,£34.99
6,22/02/2022,135854,250,5052149497468,1,£49.99
6,19/02/2022,125524,250,5052149420848,1,£23.99
6,19/02/2022,152910,250,5052149497444,1,£39.99
6,19/02/2022,154606,250,5052149504388,1,£13.99
6,19/02/2022,155522,250,5052149484093,1,£27.99
6,19/02/2022,160801,250,5052149504326,1,£11.19
6,16/02/2022,94818,250,2012849448361,1,£15.00
6,15/02/2022,140448,250,5052149433695,1,£16.99
6,14/02/2022,121941,250,5052149536778,1,£34.99
6,14/02/2022,150341,250,5052149484109,1,£27.99
6,14/02/2022,150842,250,5052149185112,1,£16.99
6,12/02/2022,135118,250,5052149488794,1,£31.99
6,12/02/2022,142520,250,5052149216748,1,£8.00
6,11/02/2022,154254,250,5052149428752,1,£24.99
6,09/02/2022,111742,250,5052149484697,1,£19.99
6,08/02/2022,160017,250,5052149490414,1,£39.99
6,07/02/2022,135441,250,5052149448316,1,£15.00
6,07/02/2022,160600,250,5052149493675,1,£24.99
6,05/02/2022,124814,250,5052149491558,1,£31.49
6,05/02/2022,135016,250,5052149491596,1,£34.99
6,04/02/2022,123002,250,5052149377203,1,£23.99
6,04/02/2022,144244,250,5052149420855,1,£29.99
6,03/02/2022,140727,250,5052149484895,1,£29.99
6,01/02/2022,155301,250,5052149537829,1,£19.99
6,31/01/2022,133923,250,5052149494108,1,£24.99
8,01/02/2022,160623,250,5052149493873,1,£24.99
8,01/02/2022,160623,250,5052149498137,1,£29.99
8,01/02/2022,161934,250,5052149536853,1,£37.99
8,02/02/2022,123553,250,5052149465511,1,£18.00
8,02/02/2022,142637,250,5052149465443,1,£20.00
8,03/02/2022,124328,250,5052149489180,1,£34.99
8,03/02/2022,132836,250,5052149417510,1,£39.99
8,03/02/2022,134646,250,5052149185594,1,£9.99
8,05/02/2022,121207,250,5052149425973,1,£29.99
8,05/02/2022,140849,250,5052149490438,1,£39.99
8,07/02/2022,104959,250,5052149417589,1,£44.99
8,07/02/2022,120015,250,5052149492159,1,£54.99
8,07/02/2022,120940,250,5052149185563,1,£9.99
8,07/02/2022,134414,250,5052149497475,1,£49.99
8,07/02/2022,144144,250,5052149484048,1,£34.99
8,08/02/2022,110258,250,5052149420879,1,£29.99
8,08/02/2022,145809,250,5052149494092,1,£24.99
8,10/02/2022,115508,250,5052149486561,1,£20.00
8,11/02/2022,113833,250,5052149185532,1,£7.99
8,11/02/2022,144351,250,5052149484024,1,£27.99
8,12/02/2022,101543,250,5052149489845,1,£27.99
8,12/02/2022,164917,250,5052149493859,1,£14.99
8,14/02/2022,95508,250,5052149489395,1,£27.99
8,14/02/2022,132257,250,5052149237798,1,£29.99
8,14/02/2022,150104,250,5052149487834,1,£20.00
8,14/02/2022,152520,250,5052149489753,1,£34.99
8,14/02/2022,154213,250,5052149417596,1,£44.99
8,15/02/2022,112605,250,5052149537713,1,£19.99
8,16/02/2022,110827,250,5052149537706,1,£14.99
8,16/02/2022,121219,250,5052149185556,1,£7.99
8,16/02/2022,162704,250,5052149489388,1,£27.99
8,17/02/2022,121028,250,5052149498045,1,£23.99
8,17/02/2022,133137,250,5052149465498,1,£16.00
8,17/02/2022,142248,250,5052149465450,1,£16.00
8,17/02/2022,150155,250,5052149497451,1,£39.99
8,21/02/2022,110726,250,5052149484574,1,£16.00
8,21/02/2022,131429,250,5052149489807,1,£27.99
8,21/02/2022,131429,250,5052149488787,1,£27.99
8,23/02/2022,123746,250,5052149185563,1,£9.99
8,25/02/2022,103030,250,5052149498052,1,£29.99
8,25/02/2022,122916,250,5052149447937,1,£12.00
8,26/02/2022,163324,250,5052149411136,1,£20.00
8,28/02/2022,114449,250,5052149237798,1,£29.99
8,28/02/2022,114822,250,5052149484598,1,£20.00
8,01/03/2022,103153,250,5052149545251,1,£44.99
8,01/03/2022,125343,250,5052149491596,1,£34.99
8,03/03/2022,140736,250,5052149511294,1,£44.99
8,03/03/2022,152441,250,5052149545251,1,£44.99
8,04/03/2022,101444,250,5052149417596,1,£44.99
8,04/03/2022,131612,250,5052149465528,1,£20.00
8,04/03/2022,143303,250,5052149417626,1,£44.99
8,04/03/2022,150201,250,5052149491596,-1,-£34.99
8,04/03/2022,151204,250,5052149511270,1,£44.99
8,05/03/2022,94608,250,5052149504425,1,£11.19
8,07/03/2022,101913,250,5052149185181,1,£9.99
8,07/03/2022,112848,250,5052149484123,1,£25.00
8,07/03/2022,114800,250,5052149498106,1,£25.00
8,08/03/2022,130630,250,5052149484918,1,£29.99
8,08/03/2022,143018,250,5052149185303,1,£9.99
8,08/03/2022,143211,250,5052149489777,1,£25.00
8,09/03/2022,152446,250,5052149484789,1,£19.99
8,10/03/2022,131309,250,5052149497727,1,£25.00
8,10/03/2022,151551,250,5052149498151,1,£22.50
8,11/03/2022,105700,250,5052149484765,1,£19.99
8,11/03/2022,112559,250,5052149498199,1,£25.00
8,11/03/2022,122212,250,5052149487964,1,£20.00
8,11/03/2022,135656,250,5052149411358,1,£20.00
8,14/03/2022,130259,250,5052149511294,-1,-£44.99
8,12/03/2022,120549,250,5052149484765,1,£19.99
8,12/03/2022,121730,250,5052149411150,1,£20.00
8,12/03/2022,141245,250,5052149545688,1,£44.99
8,12/03/2022,141406,250,5052149545985,1,£44.99
8,12/03/2022,162821,250,5052149545169,1,£44.99
8,12/03/2022,162821,250,5052149545701,1,£44.99
8,16/03/2022,141530,250,5052149548542,1,£39.99
8,16/03/2022,142343,250,5052149484697,1,£19.99
8,15/03/2022,95622,250,5052149544902,1,£39.99
8,15/03/2022,123421,250,5052149545145,1,£44.99
8,15/03/2022,123547,250,5052149548559,1,£39.99
8,15/03/2022,123746,250,5052149489791,1,£25.00
8,17/03/2022,125824,250,5052149545121,1,£44.99
8,18/03/2022,150139,250,5052149545091,1,£39.99
8,18/03/2022,165205,250,5052149491572,1,£25.00
8,19/03/2022,104709,250,5052149417565,1,£44.99
8,19/03/2022,122042,250,5052149433688,1,£11.99
8,19/03/2022,124835,250,5052149491640,1,£25.00
8,19/03/2022,125247,250,5052149545732,1,£44.99
8,19/03/2022,125728,250,5052149411136,1,£20.00
8,19/03/2022,141956,250,5052149465436,1,£20.00
8,19/03/2022,141956,250,5052149425997,1,£29.99
8,22/03/2022,95000,250,5052149548573,1,£39.99
8,22/03/2022,95000,250,5052149536730,1,£34.99
8,22/03/2022,113801,250,5052149545855,1,£44.99
8,23/03/2022,101350,250,5052149185600,1,£9.99
8,23/03/2022,121927,250,5052149433626,1,£16.99
8,23/03/2022,130042,250,5052149484611,1,£20.00
8,23/03/2022,155112,250,5052149484918,-1,-£29.99
8,23/03/2022,155112,250,5052149497345,1,£29.99
8,23/03/2022,163432,250,5052149545398,1,£44.99
8,24/03/2022,111541,250,5052149417589,1,£44.99
8,24/03/2022,134925,250,5052149546333,1,£47.99
8,24/03/2022,141205,250,5052149185181,1,£9.99
8,24/03/2022,161430,250,5052149545145,1,£44.99
8,24/03/2022,162241,250,5052149545978,1,£44.99
8,25/03/2022,93940,250,5052149548573,-1,-£39.99
8,25/03/2022,93940,250,5052149536730,-1,-£34.99
8,25/03/2022,104759,250,5052149511416,1,£44.99
8,25/03/2022,132228,250,5052149417596,1,£44.99
8,25/03/2022,132228,250,5052149465276,1,£39.99
8,26/03/2022,111907,250,5052149411112,1,£20.00
8,26/03/2022,113840,250,5052149546234,1,£47.99
8,26/03/2022,124353,250,5052149545138,1,£35.99
8,28/03/2022,141937,250,5052149545695,1,£44.99
8,28/03/2022,145353,250,5052149420831,1,£25.00
8,28/03/2022,145353,250,5052149490414,1,£25.00
8,29/03/2022,125552,250,5052149417589,1,£44.99
8,29/03/2022,125552,250,5052149545381,1,£44.99
8,29/03/2022,150722,250,5052149413864,1,£29.99
8,30/03/2022,114520,250,5052149511287,1,£44.99
8,30/03/2022,123019,250,5052149511300,1,£39.99
8,31/03/2022,143514,250,5052149484642,1,£29.99
8,01/04/2022,160745,250,5052149545268,1,£44.99
8,02/04/2022,104508,250,5052149548559,1,£34.99
8,02/04/2022,115131,250,5052149465054,1,£34.99
8,02/04/2022,115421,250,5052149511263,1,£44.99
8,02/04/2022,120821,250,5052149450937,1,£27.99
8,02/04/2022,154236,250,5052149545305,1,£44.99
8,04/04/2022,95233,250,5052149545367,1,£44.99
8,05/04/2022,100524,250,5052149546241,1,£42.99
8,05/04/2022,110821,250,5052149411839,1,£20.00
8,05/04/2022,114214,250,5052149484758,1,£19.99
8,05/04/2022,114709,250,5052149485533,1,£20.00
8,06/04/2022,114121,250,5052149545992,1,£44.99
8,06/04/2022,142328,250,5052149417565,1,£44.99
8,06/04/2022,143123,250,5052149547958,1,£46.99
8,06/04/2022,150307,250,5052149545138,1,£44.99
8,07/04/2022,121225,250,5052149417572,1,£44.99
8,07/04/2022,150418,250,5052149545725,1,£44.99
8,08/04/2022,104121,250,5052149417572,1,£39.99
8,08/04/2022,113320,250,5052149545381,1,£44.99
8,09/04/2022,113204,250,5052149488497,1,£25.00
8,09/04/2022,121257,250,5052149488510,1,£25.00
8,11/04/2022,131010,250,5052149465061,1,£44.99
8,11/04/2022,131010,250,5052149447920,1,£15.00
8,12/04/2022,125359,250,5052149548566,1,£39.99
8,12/04/2022,141815,250,5052149511287,1,£39.99
8,13/04/2022,115216,250,5052149417572,1,£44.99
8,13/04/2022,145919,250,5052149368492,1,£29.99
8,13/04/2022,152243,250,5052149547941,1,£46.99
8,13/04/2022,152653,250,5052149545152,1,£39.99
8,13/04/2022,152653,250,5052149417527,1,£44.99
8,14/04/2022,110739,250,5052149425935,1,£29.99
8,14/04/2022,130354,250,5052149504371,1,£13.99
8,14/04/2022,152201,250,5052149378194,1,£32.99
8,15/04/2022,135815,250,5052149483201,1,£16.99
8,15/04/2022,135815,250,5052149545336,1,£44.99
8,15/04/2022,144038,250,5052149548603,1,£39.99
8,15/04/2022,152042,250,5052149545961,1,£44.99
8,16/04/2022,104450,250,5052149536853,1,£37.99
8,16/04/2022,105950,250,5052149451064,1,£32.99
8,16/04/2022,121728,250,5052149412010,1,£20.00
8,16/04/2022,122125,250,5052149465078,1,£44.99
8,16/04/2022,123259,250,5052149411013,1,£20.00
8,19/04/2022,120227,250,5052149411709,1,£15.00
8,19/04/2022,120227,250,5052149511300,1,£44.99
8,20/04/2022,104803,250,5052149411013,-1,-£20.00
8,20/04/2022,114508,250,5052149545671,1,£44.99
8,20/04/2022,115225,250,5052149537072,1,£34.99
8,20/04/2022,123139,250,5052149378170,1,£32.99
8,20/04/2022,130151,250,5052149545275,1,£44.99
8,20/04/2022,150406,250,5052149185303,1,£9.99
8,20/04/2022,163056,250,5052149545145,-1,-£44.99
8,20/04/2022,163056,250,5052149545145,1,£44.99
8,21/04/2022,102919,250,5052149511300,1,£39.99
8,21/04/2022,103956,250,5052149548559,1,£31.99
8,21/04/2022,134031,250,5052149417602,1,£44.99
8,21/04/2022,153338,250,5052149545084,1,£44.99
8,21/04/2022,162706,250,5052149545008,1,£31.99
8,21/04/2022,162706,250,5052149544889,1,£31.99
8,22/04/2022,133245,250,5052149464774,1,£34.99
8,22/04/2022,155958,250,5052149020444,1,£35.00
8,22/04/2022,155958,250,5052149529602,1,£13.99
8,23/04/2022,143026,250,5052149411204,1,£20.00
8,23/04/2022,153500,250,5052149527042,1,£27.99
8,25/04/2022,140108,250,5052149386212,1,£34.99
8,26/04/2022,161011,250,5052149237828,1,£24.99
8,26/04/2022,161122,250,5052149237828,1,£24.99
8,27/04/2022,115346,250,5052149511294,1,£44.99
8,27/04/2022,124052,250,5052149545978,1,£44.99
8,27/04/2022,150419,250,5052149547989,1,£46.99
8,28/04/2022,121437,250,5052149545978,1,£39.99
8,28/04/2022,145536,250,5052149510648,1,£20.00
8,29/04/2022,123756,250,5052149417589,1,£44.99
8,29/04/2022,131217,250,5052149545985,1,£44.99
8,29/04/2022,133734,250,5052149545381,1,£44.99
8,29/04/2022,133734,250,5052149511294,1,£44.99
8,30/04/2022,114913,250,5052149536822,1,£37.99
8,30/04/2022,115329,250,5052149463357,1,£32.99
8,30/04/2022,125107,250,5052149433633,1,£16.99
8,30/04/2022,125644,250,5052149417664,1,£44.99
8,30/04/2022,140639,250,5052149545312,1,£44.99
8,30/04/2022,152949,250,5052149484659,1,£29.99
8,30/04/2022,164255,250,5052149488503,1,£25.00
8,02/05/2022,124153,250,5052149548146,1,£44.99
8,03/05/2022,133256,250,5052149536846,1,£37.99
8,03/05/2022,133256,250,5052149547965,1,£46.99
8,04/05/2022,132755,250,5052149491596,1,£25.00
8,04/05/2022,151335,250,5052149388612,1,£29.99
8,04/05/2022,153614,250,5052149545299,1,£44.99
8,05/05/2022,112725,250,5052149545381,1,£44.99
8,05/05/2022,124621,250,5052149483102,1,£16.99
8,05/05/2022,135049,250,5052149411013,1,£20.00
8,07/05/2022,105138,250,5052149452153,1,£20.00
8,07/05/2022,111533,250,5052149548559,1,£39.99
8,07/05/2022,114109,250,5052149545725,1,£44.99
8,07/05/2022,130720,250,5052149511287,1,£44.99
8,07/05/2022,141424,250,5052149450869,1,£29.99
9,07/05/2022,131427,250,5052149545985,1,£44.99
9,07/05/2022,95444,250,5052149557247,-1,-£34.99
9,07/05/2022,112419,250,5052149545749,1,£44.99
9,07/05/2022,131948,250,5052149536853,1,£37.99
9,07/05/2022,134304,250,5052149548122,1,£44.99
9,07/05/2022,155649,250,5052149377166,1,£32.99
9,17/04/2022,131658,250,5052149547965,1,£46.99
9,17/04/2022,134910,250,5052149368553,1,£29.99
9,17/04/2022,134910,250,5052149484901,1,£29.99
9,17/04/2022,142515,250,5052149378118,1,£32.99
9,05/05/2022,113656,250,5052149548122,1,£44.99
9,04/05/2022,140438,250,5052149426291,1,£32.99
9,04/05/2022,164633,250,5052149547965,1,£37.59
9,04/05/2022,164519,250,5052149388629,1,£29.99
9,04/05/2022,164519,250,5052149386229,1,£34.99
9,03/05/2022,153152,250,5052149484659,1,£29.99
9,03/05/2022,153839,250,5052149417589,1,£44.99
9,02/05/2022,151025,250,5052149559616,1,£32.99
9,02/05/2022,153020,250,5052149463272,1,£32.99
9,02/05/2022,155859,250,5052149547941,1,£46.99
9,30/04/2022,133647,250,5052149548139,1,£35.99
9,30/04/2022,105605,250,5052149377159,1,£32.99
9,30/04/2022,131749,250,5052149386328,1,£34.99
9,30/04/2022,151431,250,5052149378422,1,£32.99
9,30/04/2022,154032,250,5052149417565,1,£44.99
9,29/04/2022,150117,250,5052149545756,1,£44.99
9,29/04/2022,151114,250,5052149377142,1,£32.99
9,28/04/2022,130504,250,5052149417657,1,£44.99
9,28/04/2022,130504,250,5052149511300,1,£44.99
9,28/04/2022,130736,250,5052149536884,1,£37.99
9,28/04/2022,154429,250,5052149485519,1,£20.00
9,28/04/2022,163539,250,5052149417572,1,£44.99
9,28/04/2022,165123,250,5052149537034,1,£34.99
9,27/04/2022,102700,250,5052149547958,1,£46.99
9,27/04/2022,134621,250,5052149547941,1,£46.99
9,27/04/2022,150735,250,5052149544919,1,£39.99
9,27/04/2022,153624,250,5052149548689,1,£39.99
9,26/04/2022,140436,250,5052149559586,1,£32.99
9,25/04/2022,93108,250,5052149536853,-1,-£37.99
9,25/04/2022,130217,250,5052149378286,1,£32.99
9,25/04/2022,161010,250,5052149463333,1,£32.99
9,24/04/2022,132222,250,5052149552389,1,£26.39
9,24/04/2022,144316,250,5052149545879,1,£35.99
9,23/04/2022,105654,250,5052149548191,1,£44.99
9,23/04/2022,110145,250,5052149546074,1,£47.99
9,23/04/2022,115224,250,5052149417602,1,£44.99
9,23/04/2022,134301,250,5052149536853,1,£37.99
9,23/04/2022,145314,250,5052149548146,1,£44.99
9,23/04/2022,153001,250,5052149557247,1,£34.99
9,23/04/2022,153933,250,5052149546333,1,£47.99
9,23/04/2022,153933,250,5052149546036,1,£47.99
9,23/04/2022,162408,250,5052149545121,1,£44.99
9,23/04/2022,162450,250,5052149545244,1,£44.99
9,22/04/2022,111610,250,5052149547972,1,£46.99
9,22/04/2022,115831,250,5052149545756,1,£35.99
9,22/04/2022,115831,250,5052149463289,1,£26.39
9,22/04/2022,135801,250,5052149451064,1,£32.99
9,22/04/2022,143553,250,5052149546043,1,£47.99
9,21/04/2022,165423,250,5052149548603,1,£39.99
9,21/04/2022,165645,250,5052149548559,1,£39.99
9,20/04/2022,133520,250,5052149537096,1,£34.99
9,20/04/2022,135057,250,5052149386670,1,£29.99
9,20/04/2022,135430,250,5052149386342,1,£34.99
9,19/04/2022,164208,250,5052149547958,1,£46.99
9,18/04/2022,101146,250,5052149259905,1,£32.99
9,18/04/2022,102417,250,5052149552402,1,£32.99
9,18/04/2022,112243,250,5052149378422,1,£32.99
9,18/04/2022,154157,250,5052149547972,1,£46.99
9,16/04/2022,130051,250,5052149545060,1,£44.99
9,16/04/2022,165747,250,5052149455987,1,£32.99
9,15/04/2022,111641,250,5052149484918,1,£29.99
9,15/04/2022,151320,250,5052149546104,-1,-£47.99
9,15/04/2022,152633,250,5052149547965,1,£46.99
9,14/04/2022,95636,250,5052149557179,-1,-£34.99
9,14/04/2022,114844,250,5052149545671,1,£39.99
9,14/04/2022,123733,250,5052149536723,1,£34.99
9,14/04/2022,124354,250,5052149537072,1,£34.99
9,13/04/2022,131519,250,5052149368553,1,£29.99
9,13/04/2022,141035,250,5052149546043,1,£47.99
9,13/04/2022,153018,250,5052149465054,1,£44.99
9,13/04/2022,155842,250,5052149548153,1,£44.99
9,12/04/2022,162727,250,5052149536907,1,£37.99
9,11/04/2022,112731,250,5052149545855,1,£44.99
9,11/04/2022,151923,250,5052149545121,1,£44.99
9,11/04/2022,161209,250,5052149455987,1,£32.99
9,11/04/2022,161316,250,5052149545862,1,£44.99
9,11/04/2022,162916,250,5052149545381,1,£44.99
9,11/04/2022,170035,250,5052149545121,-1,-£44.99
9,09/04/2022,135237,250,5052149557179,1,£34.99
9,09/04/2022,145251,250,5052149426284,1,£32.99
9,09/04/2022,150121,250,5052149545251,1,£44.99
9,09/04/2022,150646,250,5052149489388,1,£25.00
9,08/04/2022,120632,250,5052149413833,1,£29.99
9,08/04/2022,120632,250,5052149548191,1,£44.99
9,08/04/2022,123751,250,5052149493668,1,£19.99
9,08/04/2022,150021,250,5052149345028,1,£25.00
9,08/04/2022,155619,250,5052149344977,1,£20.00
9,07/04/2022,140815,250,5052149489777,1,£25.00
9,06/04/2022,160925,250,5052149450937,1,£32.99
9,06/04/2022,161133,250,5052149450937,-1,-£32.99
9,06/04/2022,161133,250,5052149450937,1,£27.99
