Group12,Group2,Group3,Group4,Group5,NoTrans,Quantity,GrossValue,NettValue,DiscountValue,AvgTransValue
9000000018,04 Helensburgh,,,,1,1,20.00,20.00,0.00,20.00
9000000018,04 Helensburgh,,,,1,1,32.95,32.95,0.00,32.95
9000000018,04 Helensburgh,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,-1,-28.00,-28.00,0.00,-28.00
9000000018,05 Kirkcaldy,,,,1,1,29.00,29.00,0.00,29.00
9000000018,05 Kirkcaldy,,,,1,1,28.00,28.00,0.00,28.00
9000000018,05 Kirkcaldy,,,,1,1,24.95,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,28.00,28.00,0.00,28.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,-1,-22.00,-22.00,0.00,-22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,16.20,0.00,16.20
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,16.20,0.00,16.20
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,19.80,0.00,19.80
9000000018,05 Kirkcaldy,,,,1,1,20.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,27.50,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,16.20,0.00,16.20
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,27.50,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,28.00,28.00,0.00,28.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,24.00,24.00,0.00,24.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,22.95,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,-1,-24.00,-24.00,0.00,-24.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,-1,-25.00,-25.00,0.00,-25.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,33.95,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,19.80,0.00,19.80
9000000018,05 Kirkcaldy,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,22.00,22.00,0.00,22.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,22.50,0.00,22.50
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-8.95,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.20,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.50,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.20,0.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,20.00,0.00,20.00
9000000018,05 Kirkcaldy,,,,1,1,18.00,16.20,0.00,16.20
9000000018,05 Kirkcaldy,,,,1,1,18.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,1,15.00,15.00,0.00,15.00
9000000018,05 Kirkcaldy,,,,1,1,25.00,25.00,0.00,25.00
9000000018,05 Kirkcaldy,,,,1,1,20.00,18.00,0.00,18.00
9000000018,05 Kirkcaldy,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,05 Kirkcaldy,,,,1,-1,-22.00,-22.00,0.00,-22.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,29.00,29.00,0.00,29.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,30.00,30.00,0.00,30.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,-1,-18.00,-18.00,0.00,-18.00
9000000018,06 Peebles,,,,1,1,32.00,32.00,0.00,32.00
9000000018,06 Peebles,,,,1,-1,-28.00,-28.00,0.00,-28.00
9000000018,06 Peebles,,,,1,-1,-22.00,-22.00,0.00,-22.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,30.00,30.00,0.00,30.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,15.00,13.50,0.00,13.50
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,27.00,27.00,0.00,27.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,18.00,16.20,0.00,16.20
9000000018,06 Peebles,,,,1,1,20.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,18.00,16.20,0.00,16.20
9000000018,06 Peebles,,,,1,1,18.00,16.20,0.00,16.20
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,29.00,29.00,0.00,29.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,12.00,12.00,0.00,12.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,22.00,19.80,0.00,19.80
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,27.00,27.00,0.00,27.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,10.00,10.00,0.00,10.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,20.00,10.00,0.00,10.00
9000000018,06 Peebles,,,,1,1,12.00,12.00,0.00,12.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,12.00,12.00,0.00,12.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,20.00,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,28.00,28.00,0.00,28.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,-1,-32.95,-32.95,0.00,-32.95
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,1,24.00,24.00,0.00,24.00
9000000018,06 Peebles,,,,1,-1,-29.50,-29.50,0.00,-29.50
9000000018,06 Peebles,,,,1,1,30.00,30.00,0.00,30.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-1.50,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-1.80,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-2.20,0.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-10.00,0.00
9000000018,06 Peebles,,,,1,1,29.95,20.00,0.00,20.00
9000000018,06 Peebles,,,,1,1,25.00,25.00,0.00,25.00
9000000018,06 Peebles,,,,1,0,0.00,0.00,-9.95,0.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,06 Peebles,,,,1,1,15.00,15.00,0.00,15.00
9000000018,06 Peebles,,,,1,1,18.00,18.00,0.00,18.00
9000000018,06 Peebles,,,,1,1,22.00,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,32.95,27.00,0.00,27.00
9000000018,09 Largs,,,,1,1,9.00,9.00,0.00,9.00
9000000018,09 Largs,,,,1,1,29.50,29.50,0.00,29.50
9000000018,09 Largs,,,,1,1,29.95,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,24.00,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,34.95,30.00,0.00,30.00
9000000018,09 Largs,,,,1,1,24.00,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,34.95,10.00,0.00,10.00
9000000018,09 Largs,,,,1,1,27.50,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,29.50,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,39.50,35.00,0.00,35.00
9000000018,09 Largs,,,,1,1,29.50,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,33.95,10.00,0.00,10.00
9000000018,09 Largs,,,,1,1,24.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,24.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,29.00,29.00,0.00,29.00
9000000018,09 Largs,,,,1,1,5.00,5.00,0.00,5.00
9000000018,09 Largs,,,,1,1,30.00,30.00,0.00,30.00
9000000018,09 Largs,,,,1,1,24.95,9.00,0.00,9.00
9000000018,09 Largs,,,,1,1,24.95,5.00,0.00,5.00
9000000018,09 Largs,,,,1,1,24.95,9.00,0.00,9.00
9000000018,09 Largs,,,,1,1,29.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,24.00,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,24.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,29.50,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,30.00,30.00,0.00,30.00
9000000018,09 Largs,,,,1,1,32.95,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,32.95,27.00,0.00,27.00
9000000018,09 Largs,,,,1,1,33.95,29.00,0.00,29.00
9000000018,09 Largs,,,,1,1,27.50,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,24.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,29.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,32.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,33.95,29.00,0.00,29.00
9000000018,09 Largs,,,,1,1,32.95,27.00,0.00,27.00
9000000018,09 Largs,,,,1,1,34.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,29.50,24.00,0.00,24.00
9000000018,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,27.50,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,25.00,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,29.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,32.95,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,37.50,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,32.95,27.00,0.00,27.00
9000000018,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,24.00,21.60,0.00,21.60
9000000018,09 Largs,,,,1,1,24.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,20.00,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,37.50,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,34.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,33.95,10.00,0.00,10.00
9000000018,09 Largs,,,,1,-1,-20.00,-20.00,0.00,-20.00
9000000018,09 Largs,,,,1,1,9.00,9.00,0.00,9.00
9000000018,09 Largs,,,,1,-1,-20.00,-20.00,0.00,-20.00
9000000018,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,10.00,10.00,0.00,10.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,32.95,28.00,0.00,28.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,23.95,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,29.50,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,20.00,20.00,0.00,20.00
9000000018,09 Largs,,,,1,1,25.00,22.50,0.00,22.50
9000000018,09 Largs,,,,1,1,25.00,25.00,0.00,25.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,1,27.50,22.00,0.00,22.00
9000000018,09 Largs,,,,1,1,29.50,24.00,0.00,24.00
9000000018,09 Largs,,,,1,-1,-28.00,-28.00,0.00,-28.00
9000000018,09 Largs,,,,1,1,27.50,5.00,0.00,5.00
9000000018,09 Largs,,,,1,1,35.00,35.00,0.00,35.00
9000000018,09 Largs,,,,1,1,24.00,21.60,0.00,21.60
9000000018,09 Largs,,,,1,1,28.00,28.00,0.00,28.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,1,39.50,29.00,0.00,29.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-12.95,0.00
9000000018,09 Largs,,,,1,1,22.95,18.00,0.00,18.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-7.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,1,24.95,9.00,0.00,9.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-15.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-10.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-24.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-23.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-12.50,0.00
9000000018,09 Largs,,,,1,1,32.95,22.00,0.00,22.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-9.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-10.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-12.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-6.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-14.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-23.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-2.00,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-3.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-7.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-10.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-9.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-7.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-15.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-9.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-15.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-14.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-6.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-5.50,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-9.95,0.00
9000000018,09 Largs,,,,1,0,0.00,0.00,-4.95,0.00
